9264		B		370480		787
9265		B		370520		872
9266		P		370680		1466
9267		B		370600		1013
9268		B		370640		956
9269		P		370800		1520
9270		B		370720		953
9271		B		370760		904
9272		P		370920		1513
9273		B		370840		936
9274		B		370880		1012
9275		I		371040		4250
9276		B		370960		937
9277		B		371000		943
9278		P		371160		4371
9279		B		371080		2384
9280		B		371120		1760
9281		P		371280		2024
9282		B		371200		1442
9283		B		371240		1244
9284		P		371400		1719
9285		B		371320		1289
9286		B		371360		1377
9287		I		371520		4097
9288		B		371440		1534
9289		B		371480		1318
9290		P		371640		1908
9291		B		371560		1124
9292		B		371600		1228
9293		P		371760		1869
9294		B		371680		1234
9295		B		371720		1328
9296		P		371880		2150
9297		B		371800		1423
9298		B		371840		1379
9299		I		372000		4401
9300		B		371920		1248
9301		B		371960		1417
9302		P		372120		2178
9303		B		372040		1367
9304		B		372080		1372
9305		P		372240		2336
9306		B		372160		1440
9307		B		372200		1484
9308		P		372360		1925
9309		B		372280		1404
9310		B		372320		1269
9311		I		372480		4332
9312		B		372400		1186
9313		B		372440		1227
9314		P		372600		2133
9315		B		372520		1364
9316		B		372560		1302
9317		P		372720		2252
9318		B		372640		1322
9319		B		372680		1329
9320		P		372840		2520
9321		B		372760		1500
9322		B		372800		1694
9323		I		372960		4557
9324		B		372880		1711
9325		B		372920		1566
9326		P		373080		2362
9327		B		373000		1530
9328		B		373040		1690
9329		P		373200		2474
9330		B		373120		1798
9331		B		373160		1749
9332		P		373320		2528
9333		B		373240		1748
9334		B		373280		1703
9335		I		373440		4584
9336		B		373360		2046
9337		B		373400		1830
9338		P		373560		2391
9339		B		373480		1422
9340		B		373520		1686
9341		P		373680		2324
9342		B		373600		1748
9343		B		373640		1780
9344		P		373800		2702
9345		B		373720		1850
9346		B		373760		1621
9347		I		373920		4371
9348		B		373840		1889
9349		B		373880		2114
9350		P		374040		2940
9351		B		373960		2117
9352		B		374000		1946
9353		P		374160		2769
9354		B		374080		1828
9355		B		374120		2115
9356		P		374280		3005
9357		B		374200		3234
9358		B		374240		2308
9359		I		374400		2542
9360		B		374320		1070
9361		B		374360		1147
9362		P		374520		1494
9363		B		374440		1105
9364		B		374480		1107
9365		P		374640		1449
9366		B		374560		1280
9367		B		374600		1107
9368		P		374760		1399
9369		B		374680		1023
9370		B		374720		1271
9371		I		374880		2964
9372		B		374800		1051
9373		B		374840		968
9374		P		375000		1322
9375		B		374920		880
9376		B		374960		1048
9377		P		375120		1441
9378		B		375040		1033
9379		B		375080		964
9380		P		375240		1633
9381		B		375160		1084
9382		B		375200		1206
9383		I		375360		2732
9384		B		375280		1064
9385		B		375320		923
9386		P		375480		1294
9387		B		375400		1090
9388		B		375440		977
9389		P		375600		1408
9390		B		375520		929
9391		B		375560		1024
9392		P		375720		1679
9393		B		375640		1140
9394		B		375680		1096
9395		I		375840		2588
9396		B		375760		988
9397		B		375800		828
9398		P		375960		796
9399		B		375880		588
9400		B		375920		598
9401		P		376080		823
9402		B		376000		701
9403		B		376040		727
9404		P		376200		902
9405		B		376120		701
9406		B		376160		640
9407		I		376320		2721
9408		B		376240		620
9409		B		376280		624
9410		P		376440		1078
9411		B		376360		770
9412		B		376400		697
9413		P		376560		882
9414		B		376480		585
9415		B		376520		609
9416		P		376680		941
9417		B		376600		749
9418		B		376640		738
9419		I		376800		2721
9420		B		376720		530
9421		B		376760		530
9422		P		376920		790
9423		B		376840		567
9424		B		376880		602
9425		P		377040		752
9426		B		376960		590
9427		B		377000		533
9428		P		377160		3647
9429		B		377080		1271
9430		B		377120		1953
9431		I		377280		3583
9432		B		377200		1687
9433		B		377240		1447
9434		P		377400		1992
9435		B		377320		1228
9436		B		377360		1210
9437		P		377520		1959
9438		B		377440		1288
9439		B		377480		1373
9440		P		377640		1947
9441		B		377560		1226
9442		B		377600		1126
9443		I		377760		3650
9444		B		377680		1044
9445		B		377720		1122
9446		P		377880		1964
9447		B		377800		1286
9448		B		377840		1309
9449		P		378000		1671
9450		B		377920		1166
9451		B		377960		1240
9452		P		378120		2129
9453		B		378040		1315
9454		B		378080		1303
9455		I		378240		3836
9456		B		378160		1213
9457		B		378200		1258
9458		P		378360		1989
9459		B		378280		1319
9460		B		378320		1198
9461		P		378480		2052
9462		B		378400		1507
9463		B		378440		1383
9464		P		378600		2229
9465		B		378520		1498
9466		B		378560		1707
9467		I		378720		3683
9468		B		378640		1859
9469		B		378680		1767
9470		P		378840		2640
9471		B		378760		1830
9472		B		378800		1979
9473		P		378960		2702
9474		B		378880		2135
9475		B		378920		1961
9476		P		379080		5262
9477		B		379000		2481
9478		B		379040		2033
9479		I		379200		4681
9480		B		379120		2069
9481		B		379160		1970
9482		P		379320		2414
9483		B		379240		1664
9484		B		379280		1935
9485		P		379440		2632
9486		B		379360		2065
9487		B		379400		1860
9488		P		379560		2597
9489		B		379480		1826
9490		B		379520		1778
9491		I		379680		4343
9492		B		379600		1703
9493		B		379640		1980
9494		P		379800		2709
9495		B		379720		1949
9496		B		379760		1800
9497		P		379920		2488
9498		B		379840		1729
9499		B		379880		1931
9500		P		380040		2539
9501		B		379960		1738
9502		B		380000		1680
9503		I		380160		4528
9504		B		380080		1270
9505		B		380120		1449
9506		P		380280		1941
9507		B		380200		1323
9508		B		380240		1272
9509		P		380400		2005
9510		B		380320		1241
9511		B		380360		1339
9512		P		380520		5543
9513		B		380440		3530
9514		B		380480		2034
9515		I		380640		5072
9516		B		380560		1295
9517		B		380600		1166
9518		P		380760		1682
9519		B		380680		1181
9520		B		380720		1275
9521		P		380880		1832
9522		B		380800		1339
9523		B		380840		1282
9524		P		381000		1914
9525		B		380920		1430
9526		B		380960		1450
9527		I		381120		5085
9528		B		381040		1249
9529		B		381080		1248
9530		P		381240		1952
9531		B		381160		1279
9532		B		381200		1298
9533		P		381360		1681
9534		B		381280		1340
9535		B		381320		1332
9536		P		381480		1844
9537		B		381400		1231
9538		B		381440		1264
9539		I		381600		4961
9540		B		381520		1393
9541		B		381560		1572
9542		P		381720		5024
9543		B		381640		1827
9544		B		381680		2514
9545		P		381840		2466
9546		B		381760		1691
9547		B		381800		1807
9548		P		381960		3042
9549		B		381880		2029
9550		B		381920		1978
9551		I		382080		4306
9552		B		382000		1839
9553		B		382040		1715
9554		P		382200		2636
9555		B		382120		1743
9556		B		382160		1598
9557		P		382320		1921
9558		B		382240		1247
9559		B		382280		1008
9560		P		382440		2205
9561		B		382360		1291
9562		B		382400		1431
9563		I		382560		4416
9564		B		382480		1423
9565		B		382520		1246
9566		P		382680		2577
9567		B		382600		1441
9568		B		382640		1567
9569		P		382800		2246
9570		B		382720		1483
9571		B		382760		1355
9572		P		382920		1977
9573		B		382840		1260
9574		B		382880		1532
9575		I		383040		4364
9576		B		382960		1453
9577		B		383000		1359
9578		P		383160		2089
9579		B		383080		1098
9580		B		383120		1283
9581		P		383280		1930
9582		B		383200		1201
9583		B		383240		1431
9584		P		383400		2117
9585		B		383320		1209
9586		B		383360		1293
9587		I		383520		2675
9588		B		383440		1868
9589		B		383480		941
9590		P		383640		1124
9591		B		383560		646
9592		B		383600		624
9593		P		383760		990
9594		B		383680		663
9595		B		383720		697
9596		P		383880		919
9597		B		383800		657
9598		B		383840		636
9599		I		384000		2695
9600		B		383920		868
9601		B		383960		868
9602		P		384120		956
9603		B		384040		681
9604		B		384080		668
9605		P		384240		1068
9606		B		384160		611
9607		B		384200		604
9608		P		384360		883
9609		B		384280		567
9610		B		384320		595
9611		I		384480		2714
9612		B		384400		610
9613		B		384440		532
9614		P		384600		903
9615		B		384520		621
9616		B		384560		698
9617		P		384720		973
9618		B		384640		635
9619		B		384680		572
9620		P		384840		962
9621		B		384760		675
9622		B		384800		736
9623		I		384960		2916
9624		B		384880		717
9625		B		384920		594
9626		P		385080		856
9627		B		385000		623
9628		B		385040		654
9629		P		385200		984
9630		B		385120		663
9631		B		385160		637
9632		P		385320		939
9633		B		385240		601
9634		B		385280		637
9635		I		385440		2887
9636		B		385360		587
9637		B		385400		604
9638		P		385560		918
9639		B		385480		643
9640		B		385520		694
9641		P		385680		715
9642		B		385600		571
9643		B		385640		622
9644		P		385800		5573
9645		B		385720		999
9646		B		385760		1761
9647		I		385920		4516
9648		B		385840		1560
9649		B		385880		1707
9650		P		386040		2620
9651		B		385960		1686
9652		B		386000		1699
9653		P		386160		2090
9654		B		386080		1334
9655		B		386120		1467
9656		P		386280		2571
9657		B		386200		1797
9658		B		386240		1915
9659		I		386400		4426
9660		B		386320		1612
9661		B		386360		1325
9662		P		386520		2123
9663		B		386440		1484
9664		B		386480		1838
9665		P		386640		2582
9666		B		386560		1882
9667		B		386600		1866
9668		P		386760		2435
9669		B		386680		1625
9670		B		386720		1853
9671		I		386880		4312
9672		B		386800		1955
9673		B		386840		1735
9674		P		387000		2195
9675		B		386920		1515
9676		B		386960		1613
9677		P		387120		2606
9678		B		387040		1922
9679		B		387080		1713
9680		P		387240		2220
9681		B		387160		1467
9682		B		387200		1418
9683		I		387360		4499
9684		B		387280		1158
9685		B		387320		1398
9686		P		387480		2096
9687		B		387400		1149
9688		B		387440		1267
9689		P		387600		2137
9690		B		387520		1354
9691		B		387560		1491
9692		P		387720		2398
9693		B		387640		1641
9694		B		387680		1443
9695		I		387840		4470
9696		B		387760		1508
9697		B		387800		1464
9698		P		387960		2191
9699		B		387880		1314
9700		B		387920		1251
9701		P		388080		2090
9702		B		388000		1288
9703		B		388040		1472
9704		P		388200		2094
9705		B		388120		1378
9706		B		388160		1480
9707		I		388320		4385
9708		B		388240		1235
9709		B		388280		1207
9710		P		388440		2093
9711		B		388360		1475
9712		B		388400		1463
9713		P		388560		2144
9714		B		388480		1280
9715		B		388520		1302
9716		P		388680		2071
9717		B		388600		1555
9718		B		388640		1841
9719		I		388800		4584
9720		B		388720		1617
9721		B		388760		1315
9722		P		388920		1977
9723		B		388840		1243
9724		B		388880		1296
9725		P		389040		1884
9726		B		388960		1300
9727		B		389000		1089
9728		P		389160		1914
9729		B		389080		1230
9730		B		389120		1254
9731		I		389280		4316
9732		B		389200		1313
9733		B		389240		1490
9734		P		389400		2151
9735		B		389320		1599
9736		B		389360		1310
9737		P		389520		2486
9738		B		389440		1540
9739		B		389480		1696
9740		P		389640		2167
9741		B		389560		1604
9742		B		389600		1523
9743		I		389760		4421
9744		B		389680		1376
9745		B		389720		1411
9746		P		389880		2289
9747		B		389800		1738
9748		B		389840		1462
9749		P		390000		1799
9750		B		389920		1341
9751		B		389960		1340
9752		P		390120		1903
9753		B		390040		1830
9754		B		390080		1292
9755		I		390240		4610
9756		B		390160		1338
9757		B		390200		1082
9758		P		390360		2809
9759		B		390280		1457
9760		B		390320		1938
9761		P		390480		5593
9762		B		390400		3918
9763		B		390440		4376
9764		P		390600		5030
9765		B		390520		4043
9766		B		390560		3140
9767		I		390720		4626
9768		B		390640		2359
9769		B		390680		2690
9770		P		390840		3760
9771		B		390760		4463
9772		B		390800		2790
9773		P		390960		3795
9774		B		390880		2262
9775		B		390920		1948
9776		P		391080		2821
9777		B		391000		1572
9778		B		391040		1563
9779		I		391200		4153
9780		B		391120		1581
9781		B		391160		1823
9782		P		391320		2746
9783		B		391240		1739
9784		B		391280		1819
9785		P		391440		2552
9786		B		391360		1881
9787		B		391400		1947
9788		P		391560		2577
9789		B		391480		2020
9790		B		391520		1868
9791		I		391680		4045
9792		B		391600		1621
9793		B		391640		1900
9794		P		391800		2562
9795		B		391720		1994
9796		B		391760		1794
9797		P		391920		3146
9798		B		391840		2739
9799		B		391880		936
9800		P		392040		952
9801		B		391960		847
9802		B		392000		771
9803		I		392160		2659
9804		B		392080		611
9805		B		392120		539
9806		P		392280		953
9807		B		392200		614
9808		B		392240		652
9809		P		392400		811
9810		B		392320		666
9811		B		392360		606
9812		P		392520		859
9813		B		392440		595
9814		B		392480		625
9815		I		392640		2744
9816		B		392560		553
9817		B		392600		543
9818		P		392760		877
9819		B		392680		601
9820		B		392720		645
9821		P		392880		772
9822		B		392800		626
9823		B		392840		675
9824		P		393000		935
9825		B		392920		601
9826		B		392960		668
9827		I		393120		2840
9828		B		393040		589
9829		B		393080		590
9830		P		393240		1091
9831		B		393160		769
9832		B		393200		711
9833		P		393360		4663
9834		B		393280		1034
9835		B		393320		1479
9836		P		393480		2914
9837		B		393400		2075
9838		B		393440		2036
9839		I		393600		4151
9840		B		393520		1662
9841		B		393560		1765
9842		P		393720		2458
9843		B		393640		1822
9844		B		393680		1700
9845		P		393840		2328
9846		B		393760		1555
9847		B		393800		1812
9848		P		393960		2146
9849		B		393880		1746
9850		B		393920		1582
9851		I		394080		4270
9852		B		394000		1350
9853		B		394040		1381
9854		P		394200		2150
9855		B		394120		1573
9856		B		394160		1779
9857		P		394320		2452
9858		B		394240		1849
9859		B		394280		1628
9860		P		394440		2491
9861		B		394360		1795
9862		B		394400		1847
9863		I		394560		4440
9864		B		394480		1743
9865		B		394520		1634
9866		P		394680		2411
9867		B		394600		1699
9868		B		394640		1866
9869		P		394800		2720
9870		B		394720		1758
9871		B		394760		1586
9872		P		394920		2268
9873		B		394840		1575
9874		B		394880		1798
9875		I		395040		4285
9876		B		394960		1551
9877		B		395000		1567
9878		P		395160		2320
9879		B		395080		1574
9880		B		395120		1511
9881		P		395280		3442
9882		B		395200		1893
9883		B		395240		2620
9884		P		395400		2439
9885		B		395320		1686
9886		B		395360		1514
9887		I		395520		3133
9888		B		395440		1515
9889		B		395480		1599
9890		P		395640		2401
9891		B		395560		1743
9892		B		395600		1514
9893		P		395760		2060
9894		B		395680		1515
9895		B		395720		1800
9896		P		395880		1929
9897		B		395800		1390
9898		B		395840		1337
9899		I		396000		2529
9900		B		395920		1196
9901		B		395960		1160
9902		P		396120		1633
9903		B		396040		1191
9904		B		396080		1477
9905		P		396240		1887
9906		B		396160		1496
9907		B		396200		1342
9908		P		396360		1574
9909		B		396280		1247
9910		B		396320		1209
9911		I		396480		2762
9912		B		396400		1462
9913		B		396440		1362
9914		P		396600		2004
9915		B		396520		1595
9916		B		396560		1734
9917		P		396720		1765
9918		B		396640		1474
9919		B		396680		1305
9920		P		396840		1378
9921		B		396760		1219
9922		B		396800		1213
9923		I		396960		1537
9924		B		396880		990
9925		B		396920		863
9926		P		397080		1316
9927		B		397000		757
9928		B		397040		828
9929		P		397200		1124
9930		B		397120		796
9931		B		397160		837
9932		P		397320		1000
9933		B		397240		888
9934		B		397280		730
9935		I		397440		1984
9936		B		397360		688
9937		B		397400		737
9938		P		397560		839
9939		B		397480		676
9940		B		397520		660
9941		P		397680		853
9942		B		397600		581
9943		B		397640		672
9944		P		397800		699
9945		B		397720		610
9946		B		397760		577
9947		I		397920		2231
9948		B		397840		613
9949		B		397880		721
9950		P		398040		892
9951		B		397960		729
9952		B		398000		819
9953		P		398160		995
9954		B		398080		711
9955		B		398120		779
9956		P		398280		2755
9957		B		398200		1679
9958		B		398240		2860
9959		I		398400		1529
9960		B		398320		881
9961		B		398360		645
9962		P		398520		2934
9963		B		398440		1186
9964		B		398480		2345
9965		P		398640		1574
9966		B		398560		2947
9967		B		398600		2599
9968		P		398760		1580
9969		B		398680		761
9970		B		398720		864
9971		I		398880		2410
9972		B		398800		914
9973		B		398840		960
9974		P		399000		2673
9975		B		398920		1198
9976		B		398960		1513
9977		P		399120		2652
9978		B		399040		1934
9979		B		399080		2019
9980		P		399240		2155
9981		B		399160		1769
9982		B		399200		1635
9983		I		399360		3086
9984		B		399280		1287
9985		B		399320		1380
9986		P		399480		1588
9987		B		399400		1226
9988		B		399440		1326
9989		P		399600		1489
9990		B		399520		1317
9991		B		399560		1266
9992		P		399720		1374
9993		B		399640		1234
9994		B		399680		1202
9995		I		399840		2733
9996		B		399760		1123
9997		B		399800		1027
9998		P		399960		1256
9999		B		399880		1038
10000		B		399920		1124
10001		P		400080		1146
10002		B		400000		1014
10003		B		400040		1018
10004		P		400200		1084
10005		B		400120		941
10006		B		400160		927
10007		I		400320		2377
10008		B		400240		901
10009		B		400280		869
10010		P		400440		1102
10011		B		400360		865
10012		B		400400		854
10013		P		400560		956
10014		B		400480		780
10015		B		400520		728
10016		P		400680		938
10017		B		400600		742
10018		B		400640		675
10019		I		400800		2068
10020		B		400720		636
10021		B		400760		616
10022		P		400920		1120
10023		B		400840		685
10024		B		400880		662
10025		P		401040		671
10026		B		400960		550
10027		B		401000		511
10028		P		401160		3993
10029		B		401080		608
10030		B		401120		1380
10031		I		401280		3832
10032		B		401200		913
10033		B		401240		986
10034		P		401400		1236
10035		B		401320		989
10036		B		401360		976
10037		P		401520		1038
10038		B		401440		871
10039		B		401480		836
10040		P		401640		1004
10041		B		401560		866
10042		B		401600		851
10043		I		401760		3769
10044		B		401680		759
10045		B		401720		760
10046		P		401880		1175
10047		B		401800		883
10048		B		401840		977
10049		P		402000		993
10050		B		401920		856
10051		B		401960		789
10052		P		402120		963
10053		B		402040		734
10054		B		402080		771
10055		I		402240		3660
10056		B		402160		723
10057		B		402200		735
10058		P		402360		1220
10059		B		402280		948
10060		B		402320		1051
10061		P		402480		1257
10062		B		402400		990
10063		B		402440		1033
10064		P		402600		2974
10065		B		402520		1099
10066		B		402560		1136
10067		I		402720		3025
10068		B		402640		1026
10069		B		402680		771
10070		P		402840		947
10071		B		402760		647
10072		B		402800		696
10073		P		402960		879
10074		B		402880		589
10075		B		402920		690
10076		P		403080		1102
10077		B		403000		591
10078		B		403040		552
10079		I		403200		2989
10080		B		403120		604
10081		B		403160		607
10082		P		403320		988
10083		B		403240		643
10084		B		403280		627
10085		P		403440		1015
10086		B		403360		634
10087		B		403400		730
10088		P		403560		964
10089		B		403480		736
10090		B		403520		611
10091		I		403680		3030
10092		B		403600		551
10093		B		403640		491
10094		P		403800		1045
10095		B		403720		608
10096		B		403760		648
10097		P		403920		964
10098		B		403840		624
10099		B		403880		608
10100		P		404040		1041
10101		B		403960		626
10102		B		404000		762
10103		I		404160		3137
10104		B		404080		569
10105		B		404120		543
10106		P		404280		962
10107		B		404200		550
10108		B		404240		635
10109		P		404400		979
10110		B		404320		578
10111		B		404360		581
10112		P		404520		968
10113		B		404440		573
10114		B		404480		712
10115		I		404640		3155
10116		B		404560		576
10117		B		404600		530
10118		P		404760		972
10119		B		404680		661
10120		B		404720		676
10121		P		404880		969
10122		B		404800		598
10123		B		404840		681
10124		P		405000		990
10125		B		404920		593
10126		B		404960		591
10127		I		405120		3075
10128		B		405040		489
10129		B		405080		523
10130		P		405240		904
10131		B		405160		662
10132		B		405200		662
10133		P		405360		921
10134		B		405280		651
10135		B		405320		616
10136		P		405480		948
10137		B		405400		752
10138		B		405440		773
10139		I		405600		2986
10140		B		405520		473
10141		B		405560		568
10142		P		405720		869
10143		B		405640		615
10144		B		405680		656
10145		P		405840		922
10146		B		405760		651
10147		B		405800		560
10148		P		405960		922
10149		B		405880		557
10150		B		405920		641
10151		I		406080		3098
10152		B		406000		677
10153		B		406040		629
10154		P		406200		1005
10155		B		406120		655
10156		B		406160		773
10157		P		406320		966
10158		B		406240		563
10159		B		406280		614
10160		P		406440		869
10161		B		406360		627
10162		B		406400		761
10163		I		406560		3002
10164		B		406480		611
10165		B		406520		573
10166		P		406680		1005
10167		B		406600		640
10168		B		406640		604
10169		P		406800		934
10170		B		406720		593
10171		B		406760		725
10172		P		406920		1170
10173		B		406840		675
10174		B		406880		678
10175		I		407040		2968
10176		B		406960		574
10177		B		407000		660
10178		P		407160		1148
10179		B		407080		625
10180		B		407120		693
10181		P		407280		1016
10182		B		407200		668
10183		B		407240		680
10184		P		407400		1041
10185		B		407320		640
10186		B		407360		594
10187		I		407520		2931
10188		B		407440		526
10189		B		407480		561
10190		P		407640		925
10191		B		407560		743
10192		B		407600		682
10193		P		407760		1103
10194		B		407680		607
10195		B		407720		635
10196		P		407880		855
10197		B		407800		586
10198		B		407840		599
10199		I		408000		2971
10200		B		407920		493
10201		B		407960		542
10202		P		408120		1484
10203		B		408040		676
10204		B		408080		934
10205		P		408240		5299
10206		B		408160		2210
10207		B		408200		1427
10208		P		408360		1753
10209		B		408280		1174
10210		B		408320		1223
10211		I		408480		4994
10212		B		408400		1141
10213		B		408440		1095
10214		P		408600		1743
10215		B		408520		1134
10216		B		408560		1115
10217		P		408720		1482
10218		B		408640		1123
10219		B		408680		1167
10220		P		408840		1815
10221		B		408760		1150
10222		B		408800		1136
10223		I		408960		4922
10224		B		408880		1108
10225		B		408920		1125
10226		P		409080		1783
10227		B		409000		1242
10228		B		409040		1110
10229		P		409200		1578
10230		B		409120		1057
10231		B		409160		1244
10232		P		409320		1681
10233		B		409240		1083
10234		B		409280		1098
10235		I		409440		4913
10236		B		409360		848
10237		B		409400		1063
10238		P		409560		1477
10239		B		409480		1073
10240		B		409520		1072
10241		P		409680		1714
10242		B		409600		991
10243		B		409640		935
10244		P		409800		1647
10245		B		409720		1111
10246		B		409760		1224
10247		I		409920		4980
10248		B		409840		1102
10249		B		409880		893
10250		P		410040		1891
10251		B		409960		1074
10252		B		410000		1238
10253		P		410160		1655
10254		B		410080		1184
10255		B		410120		1084
10256		P		410280		1708
10257		B		410200		1041
10258		B		410240		1164
10259		I		410400		5044
10260		B		410320		1164
10261		B		410360		1079
10262		P		410520		1575
10263		B		410440		1043
10264		B		410480		1084
10265		P		410640		1634
10266		B		410560		1033
10267		B		410600		1157
10268		P		410760		1672
10269		B		410680		1227
10270		B		410720		1064
10271		I		410880		4815
10272		B		410800		932
10273		B		410840		1085
10274		P		411000		1667
10275		B		410920		1244
10276		B		410960		1151
10277		P		411120		1674
10278		B		411040		1112
10279		B		411080		1165
10280		P		411240		1633
10281		B		411160		1196
10282		B		411200		1088
10283		I		411360		4880
10284		B		411280		899
10285		B		411320		981
10286		P		411480		1767
10287		B		411400		1186
10288		B		411440		1089
10289		P		411600		1336
10290		B		411520		1061
10291		B		411560		997
10292		P		411720		1488
10293		B		411640		1058
10294		B		411680		1114
10295		I		411840		5013
10296		B		411760		1137
10297		B		411800		974
10298		P		411960		1583
10299		B		411880		1055
10300		B		411920		1177
10301		P		412080		1427
10302		B		412000		1115
10303		B		412040		1098
10304		P		412200		1388
10305		B		412120		1040
10306		B		412160		1069
10307		I		412320		5086
10308		B		412240		921
10309		B		412280		918
10310		P		412440		1719
10311		B		412360		1032
10312		B		412400		1102
10313		P		412560		1906
10314		B		412480		1279
10315		B		412520		1364
10316		P		412680		1823
10317		B		412600		1251
10318		B		412640		1291
10319		I		412800		4888
10320		B		412720		1161
10321		B		412760		1319
10322		P		412920		2055
10323		B		412840		1314
10324		B		412880		1161
10325		P		413040		1851
10326		B		412960		1203
10327		B		413000		1466
10328		P		413160		2214
10329		B		413080		1407
10330		B		413120		1319
10331		I		413280		4917
10332		B		413200		1350
10333		B		413240		1525
10334		P		413400		2497
10335		B		413320		1845
10336		B		413360		1634
10337		P		413520		2288
10338		B		413440		1385
10339		B		413480		1299
10340		P		413640		2156
10341		B		413560		1319
10342		B		413600		1507
10343		I		413760		5215
10344		B		413680		1332
10345		B		413720		1237
10346		P		413880		1937
10347		B		413800		1209
10348		B		413840		1353
10349		P		414000		1921
10350		B		413920		1267
10351		B		413960		1238
10352		P		414120		1908
10353		B		414040		1295
10354		B		414080		1438
10355		I		414240		5200
10356		B		414160		1386
10357		B		414200		1267
10358		P		414360		2108
10359		B		414280		1303
10360		B		414320		1479
10361		P		414480		1759
10362		B		414400		1532
10363		B		414440		1518
10364		P		414600		1954
10365		B		414520		1261
10366		B		414560		1174
10367		I		414720		4911
10368		B		414640		1247
10369		B		414680		1319
10370		P		414840		2240
10371		B		414760		1406
10372		B		414800		1317
10373		P		414960		2006
10374		B		414880		1441
10375		B		414920		1469
10376		P		415080		1808
10377		B		415000		1317
10378		B		415040		1159
10379		I		415200		4995
10380		B		415120		1132
10381		B		415160		1243
10382		P		415320		1900
10383		B		415240		1300
10384		B		415280		1218
10385		P		415440		1557
10386		B		415360		1078
10387		B		415400		1110
10388		P		415560		1802
10389		B		415480		1318
10390		B		415520		1364
10391		I		415680		5151
10392		B		415600		1223
10393		B		415640		1077
10394		P		415800		1622
10395		B		415720		1093
10396		B		415760		1121
10397		P		415920		1868
10398		B		415840		1170
10399		B		415880		1140
10400		P		416040		2159
10401		B		415960		1412
10402		B		416000		1599
10403		I		416160		4958
10404		B		416080		1457
10405		B		416120		1213
10406		P		416280		2264
10407		B		416200		1407
10408		B		416240		1603
10409		P		416400		2383
10410		B		416320		1595
10411		B		416360		1562
10412		P		416520		2298
10413		B		416440		1456
10414		B		416480		1354
10415		I		416640		4696
10416		B		416560		1536
10417		B		416600		1654
10418		P		416760		2602
10419		B		416680		1692
10420		B		416720		1577
10421		P		416880		2060
10422		B		416800		1301
10423		B		416840		1358
10424		P		417000		1984
10425		B		416920		1268
10426		B		416960		1156
10427		I		417120		4737
10428		B		417040		994
10429		B		417080		1161
10430		P		417240		1586
10431		B		417160		1207
10432		B		417200		1014
10433		P		417360		1573
10434		B		417280		978
10435		B		417320		1031
10436		P		417480		1570
10437		B		417400		1008
10438		B		417440		1119
10439		I		417600		4685
10440		B		417520		1007
10441		B		417560		767
10442		P		417720		2169
10443		B		417640		1277
10444		B		417680		1517
10445		P		417840		2489
10446		B		417760		1369
10447		B		417800		1078
10448		P		417960		1174
10449		B		417880		873
10450		B		417920		956
10451		I		418080		2617
10452		B		418000		828
10453		B		418040		686
10454		P		418200		979
10455		B		418120		766
10456		B		418160		791
10457		P		418320		1027
10458		B		418240		819
10459		B		418280		768
10460		P		418440		1054
10461		B		418360		721
10462		B		418400		795
10463		I		418560		2275
10464		B		418480		750
10465		B		418520		738
10466		P		418680		1034
10467		B		418600		777
10468		B		418640		766
10469		P		418800		932
10470		B		418720		708
10471		B		418760		768
10472		P		418920		1055
10473		B		418840		836
10474		B		418880		805
10475		I		419040		2262
10476		B		418960		562
10477		B		419000		726
10478		P		419160		1014
10479		B		419080		755
10480		B		419120		707
10481		P		419280		970
10482		B		419200		656
10483		B		419240		712
10484		P		419400		923
10485		B		419320		735
10486		B		419360		728
10487		I		419520		2556
10488		B		419440		653
10489		B		419480		599
10490		P		419640		915
10491		B		419560		820
10492		B		419600		791
10493		P		419760		866
10494		B		419680		713
10495		B		419720		678
10496		P		419880		1018
10497		B		419800		660
10498		B		419840		732
10499		I		420000		2481
10500		B		419920		660
10501		B		419960		557
10502		P		420120		963
10503		B		420040		722
10504		B		420080		705
10505		P		420240		825
10506		B		420160		740
10507		B		420200		749
10508		P		420360		867
10509		B		420280		785
10510		B		420320		702
10511		I		420480		2373
10512		B		420400		587
10513		B		420440		720
10514		P		420600		1098
10515		B		420520		802
10516		B		420560		717
10517		P		420720		830
10518		B		420640		653
10519		B		420680		654
10520		P		420840		881
10521		B		420760		657
10522		B		420800		635
10523		I		420960		2297
10524		B		420880		665
10525		B		420920		706
10526		P		421080		882
10527		B		421000		755
10528		B		421040		734
10529		P		421200		933
10530		B		421120		706
10531		B		421160		761
10532		P		421320		857
10533		B		421240		766
10534		B		421280		648
10535		I		421440		2208
10536		B		421360		583
10537		B		421400		590
10538		P		421560		916
10539		B		421480		644
10540		B		421520		717
10541		P		421680		835
10542		B		421600		673
10543		B		421640		640
10544		P		421800		779
10545		B		421720		587
10546		B		421760		672
10547		I		421920		2415
10548		B		421840		537
10549		B		421880		548
10550		P		422040		875
10551		B		421960		616
10552		B		422000		686
10553		P		422160		861
10554		B		422080		635
10555		B		422120		618
10556		P		422280		833
10557		B		422200		622
10558		B		422240		591
10559		I		422400		2224
10560		B		422320		772
10561		B		422360		772
10562		P		422520		784
10563		B		422440		559
10564		B		422480		507
10565		P		422640		667
10566		B		422560		512
10567		B		422600		554
10568		P		422760		785
10569		B		422680		618
10570		B		422720		548
10571		I		422880		2244
10572		B		422800		531
10573		B		422840		550
10574		P		423000		819
10575		B		422920		619
